Instrument,Total Debt,Accounts Payable (CF),Inventories (CF),Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Tangible Book Value - Utility,"Total Assets, Reported",Total Current Liabilities,Year
912241,86853000.0,3606000.0,-4524000.0,-4238000.0,86805000.0,67245000.0,130179000.0,48116000.0,-27553000.0,-27553000.0,932000.0,-27553000.0,48000.0,33130000.0,-20.4475,93835000.0,8513000.0,-27553000.0,178295000.0,23818000.0,2001
912241,87098000.0,-2703000.0,1883000.0,-26343000.0,86636000.0,60233000.0,137541000.0,29205000.0,-40621000.0,-40621000.0,-22105000.0,-40621000.0,462000.0,89570000.0,-29.361040000000006,85404000.0,-9856000.0,-40621000.0,166746000.0,23256000.0,2002
912241,104148000.0,-474000.0,-3699000.0,-36043000.0,88942000.0,64118000.0,146933000.0,28654000.0,-37179000.0,-37179000.0,-9700000.0,-37179000.0,15206000.0,37280000.0,-23.33649,104740000.0,2892000.0,-37179000.0,175587000.0,24875000.0,2003
912241,102984000.0,-1242000.0,824000.0,-73946000.0,86709000.0,49028000.0,148905000.0,-6912000.0,-67610000.0,-67610000.0,-37903000.0,-67610000.0,16275000.0,97680000.0,-42.07585,109371000.0,-19120000.0,-67610000.0,141993000.0,27039000.0,2004
912241,63716000.0,-2840000.0,2724000.0,-108162000.0,55033000.0,32750000.0,101783000.0,7389000.0,-50977000.0,-50977000.0,-34216000.0,-50977000.0,8683000.0,220410000.0,-18.77979,91803000.0,-19992000.0,-50977000.0,109172000.0,19607000.0,2005
912241,63538000.0,3376000.0,-1548000.0,-107903000.0,51233000.0,41915000.0,97076000.0,10241000.0,-39882000.0,-39882000.0,259000.0,-39882000.0,12305000.0,373070000.0,-14.18143,96374000.0,9683000.0,-39882000.0,107317000.0,23642000.0,2006
912241,44358000.0,-1829000.0,-1404000.0,-113886000.0,30277000.0,56786000.0,81291000.0,104555000.0,-14569000.0,-14569000.0,-5983000.0,-14569000.0,14081000.0,314460000.0,-3.4177699999999995,49449000.0,-6190000.0,-14569000.0,185846000.0,22364000.0,2007
912241,62179000.0,3721000.0,-1639000.0,-150510000.0,54996000.0,47341000.0,102259000.0,83927000.0,-33246000.0,-33246000.0,-36624000.0,-33246000.0,7183000.0,104150000.0,-7.71358,54669000.0,-27930000.0,-33246000.0,186186000.0,27658000.0,2008
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,730000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2009
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,80000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2010
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,0.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2011
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,0.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2012
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,0.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2013
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,20000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2014
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,20000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2015
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,20000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2016
912241,29852000.0,-4847000.0,-566000.0,-245038000.0,10789000.0,50151000.0,62958000.0,70951000.0,2932000.0,2932000.0,-94528000.0,2932000.0,19063000.0,30000.0,0.37836,70984000.0,-15412000.0,2932000.0,133909000.0,54905000.0,2017
912365,180000.0,0.0,0.0,-128557000.0,-79201000.0,80676000.0,18044000.0,94260000.0,93031000.0,93031000.0,-10555000.0,93031000.0,79381000.0,1157460000.0,17.21881,28000.0,-11347000.0,93031000.0,112304000.0,7073000.0,2006
912365,0.0,0.0,-64000.0,-151870000.0,-28793000.0,29757000.0,20531000.0,93641000.0,92518000.0,92518000.0,-23313000.0,92518000.0,28793000.0,816220000.0,16.29308,984000.0,-25160000.0,92518000.0,114172000.0,9847000.0,2007
912365,0.0,0.0,941000.0,-203397000.0,-84276000.0,93898000.0,27335000.0,224984000.0,203197000.0,203197000.0,-51527000.0,203197000.0,84276000.0,186970000.0,29.48919,36710000.0,-58208000.0,203197000.0,252319000.0,14742000.0,2008
912365,97971000.0,0.0,-183000.0,-408073000.0,46513000.0,61287000.0,129112000.0,46699000.0,27336000.0,27336000.0,-204676000.0,27336000.0,51458000.0,34530000.0,3.89015,48657000.0,-204221000.0,27336000.0,175811000.0,15707000.0,2009
912365,28573000.0,0.0,-183000.0,-473303000.0,20906000.0,16098000.0,57591000.0,43850000.0,25818000.0,25818000.0,-48160000.0,25818000.0,7667000.0,44820000.0,2.49688,4000.0,-42003000.0,25818000.0,101441000.0,13835000.0,2010
912513,429800000.0,-25200000.0,1100000.0,456200000.0,428200000.0,477600000.0,1299600000.0,431000000.0,81400000.0,81400000.0,124700000.0,81400000.0,1700000.0,955320000.0,0.94235,1475700000.0,185500000.0,81400000.0,1730600000.0,394400000.0,2000
912513,413100000.0,19900000.0,3300000.0,577500000.0,401200000.0,491100000.0,1244700000.0,505800000.0,110500000.0,110500000.0,121300000.0,110500000.0,12000000.0,1605330000.0,1.32782,1444500000.0,185000000.0,110500000.0,1750500000.0,366100000.0,2001
912513,313400000.0,-1300000.0,-30800000.0,755100000.0,256700000.0,567800000.0,1105400000.0,616200000.0,231700000.0,231700000.0,177600000.0,231700000.0,56800000.0,1071950000.0,2.88425,1492500000.0,176600000.0,231700000.0,1721600000.0,358900000.0,2002
912513,314700000.0,-28300000.0,24700000.0,826200000.0,231200000.0,472600000.0,1013500000.0,636900000.0,260700000.0,260700000.0,71100000.0,260700000.0,83600000.0,1070000000.0,3.28991,1387100000.0,113800000.0,260700000.0,1650400000.0,282000000.0,2003
912513,315900000.0,20700000.0,21900000.0,905500000.0,106000000.0,604800000.0,1128600000.0,622900000.0,249300000.0,249300000.0,79300000.0,249300000.0,210000000.0,1498440000.0,3.21263,1346200000.0,119400000.0,249300000.0,1751500000.0,430800000.0,2004
912513,425500000.0,-13400000.0,-15200000.0,982900000.0,174500000.0,711400000.0,1270500000.0,755400000.0,345700000.0,345700000.0,79200000.0,345700000.0,251100000.0,2069310000.0,4.43288,1471800000.0,144100000.0,345700000.0,2025900000.0,336500000.0,2005
912513,419100000.0,36500000.0,-46800000.0,1108500000.0,95300000.0,942500000.0,1319600000.0,932000000.0,522800000.0,522800000.0,131000000.0,522800000.0,323800000.0,2196650000.0,6.5621100000000006,1721300000.0,167700000.0,522800000.0,2251600000.0,496700000.0,2006
912513,1311000000.0,2800000.0,9500000.0,1149700000.0,1242400000.0,1106600000.0,2621000000.0,1238100000.0,-265600000.0,-265600000.0,60100000.0,-265600000.0,68600000.0,2686200000.0,-2.86832,2925700000.0,162100000.0,-265600000.0,3859100000.0,628600000.0,2007
912513,943600000.0,15000000.0,-54300000.0,1169100000.0,920000000.0,1153400000.0,2253800000.0,1576700000.0,48100000.0,48100000.0,195200000.0,48100000.0,23600000.0,2943580000.0,0.5050100000000001,3329500000.0,305400000.0,48100000.0,3830500000.0,603400000.0,2008
912513,848700000.0,2800000.0,-21700000.0,1356600000.0,771900000.0,1276100000.0,2147700000.0,1914000000.0,324700000.0,324700000.0,207300000.0,324700000.0,76800000.0,999760000.0,3.4153300000000004,3503800000.0,324100000.0,324700000.0,4061700000.0,686900000.0,2009
912513,848800000.0,-75400000.0,-70000000.0,1133500000.0,797600000.0,1216700000.0,2165300000.0,1474700000.0,350200000.0,350200000.0,-197000000.0,350200000.0,55300000.0,1774480000.0,3.72053,3128200000.0,-130500000.0,350200000.0,3640000000.0,496900000.0,2010
912513,685500000.0,17600000.0,219400000.0,1123200000.0,428000000.0,1141000000.0,2000500000.0,1558900000.0,457500000.0,457500000.0,-900000.0,457500000.0,261700000.0,2625290000.0,4.69493,2429300000.0,6400000.0,457500000.0,3559400000.0,575400000.0,2011
912513,647600000.0,29100000.0,-17000000.0,1293000000.0,270600000.0,1311400000.0,1943300000.0,1730600000.0,697900000.0,697900000.0,175100000.0,697900000.0,383300000.0,2214020000.0,7.0574,1223400000.0,112700000.0,697900000.0,3673900000.0,579600000.0,2012
912513,639400000.0,26900000.0,-33100000.0,1476400000.0,230300000.0,1287800000.0,1850100000.0,1686600000.0,1359900000.0,1359900000.0,189000000.0,1359900000.0,415800000.0,3138020000.0,14.94105,1415900000.0,107500000.0,1359900000.0,3536700000.0,521900000.0,2013
912513,706500000.0,-1700000.0,-8400000.0,1419200000.0,532500000.0,1218800000.0,2126500000.0,1797700000.0,1088700000.0,1088700000.0,177000000.0,1088700000.0,179300000.0,3303650000.0,12.11116,1708100000.0,132000000.0,1088700000.0,3924200000.0,810800000.0,2014
912544,3484000.0,384000.0,-382000.0,-60944000.0,1280000.0,6651000.0,12984000.0,49499000.0,-1356000.0,-1356000.0,-24657000.0,-1356000.0,2475000.0,293960000.0,-0.08955,0.0,-24912000.0,-1356000.0,62484000.0,11469000.0,2000
912544,3484000.0,384000.0,-382000.0,-60944000.0,1280000.0,6651000.0,12984000.0,49499000.0,-1356000.0,-1356000.0,-24657000.0,-1356000.0,2475000.0,96560000.0,-0.08955,0.0,-24912000.0,-1356000.0,62484000.0,11469000.0,2001
912544,2100000.0,297000.0,29000.0,-112791000.0,349000.0,24243000.0,10585000.0,158694000.0,19003000.0,19003000.0,-51848000.0,19003000.0,1911000.0,176780000.0,0.76839,12278000.0,-52949000.0,19003000.0,169280000.0,9371000.0,2002
912544,1918000.0,-726000.0,-2814000.0,-154621000.0,-63000.0,24975000.0,16198000.0,127172000.0,14051000.0,14051000.0,-41830000.0,14051000.0,1981000.0,28800000.0,0.50233,36038000.0,-42752000.0,14051000.0,143372000.0,14668000.0,2003
912544,4053000.0,-214000.0,-58000.0,-237416000.0,1711000.0,14041000.0,21707000.0,40048000.0,-3069000.0,-3069000.0,-82795000.0,-3069000.0,2342000.0,58280000.0,-0.15153,45334000.0,-80842000.0,-3069000.0,61752000.0,15647000.0,2004
912544,5035000.0,847000.0,1226000.0,-244858000.0,3189000.0,10780000.0,22595000.0,34285000.0,-8134000.0,-8134000.0,-7442000.0,-8134000.0,1868000.0,147790000.0,-0.37294,59208000.0,-7555000.0,-8134000.0,56882000.0,17270000.0,2005
912544,1034000.0,1700000.0,-851000.0,-256455000.0,-5222000.0,19420000.0,22663000.0,47149000.0,656000.0,656000.0,-11598000.0,656000.0,6330000.0,134830000.0,0.02097,59690000.0,-9126000.0,656000.0,69810000.0,21373000.0,2006
912544,6459000.0,-3000.0,-725000.0,-265369000.0,-379000.0,29405000.0,40904000.0,42398000.0,3347000.0,3347000.0,-8913000.0,3347000.0,6926000.0,140560000.0,0.10234,79189990.0,-9776450.0,3347000.0,83300000.0,32802000.0,2007
912544,6452000.0,-194000.0,-1643000.0,-255846000.0,-20935000.0,58435000.0,44308000.0,55700000.0,25996000.0,25996000.0,9523000.0,25996000.0,27449000.0,98320000.0,0.77654,5862720.0,-11074330.0,25996000.0,100010000.0,42054000.0,2008
912544,545000.0,697630.0,-576450.0,-254839000.0,-26214000.0,57024000.0,38376000.0,55601000.0,25481000.0,25481000.0,1731370.0,25481000.0,26759000.0,31610000.0,0.79883,6369160.0,-11116520.0,25481000.0,93979000.0,36860000.0,2009
912607,5158000.0,25000.0,-173000.0,-4986000.0,485000.0,8257000.0,6613000.0,9316000.0,8295000.0,8295000.0,-227000.0,8295000.0,4673000.0,96350000.0,2.09391,9200000.0,395000.0,8295000.0,15927000.0,2499000.0,2000
912607,32784000.0,1021000.0,-408000.0,-7601000.0,30463000.0,9645000.0,41547000.0,56568000.0,34816000.0,34816000.0,-1351000.0,34816000.0,2321000.0,23140000.0,3.08584,25755000.0,-1142000.0,34816000.0,98117000.0,11045000.0,2001
912607,36685000.0,-279000.0,90000.0,-7283000.0,31847000.0,10652000.0,43254000.0,62877000.0,40854000.0,40854000.0,-141000.0,40854000.0,4838000.0,21880000.0,3.20667,48004000.0,2399000.0,40854000.0,106134000.0,11654000.0,2002
912607,34349000.0,-376000.0,81000.0,-6375000.0,27737000.0,12325000.0,40814000.0,63856000.0,42724000.0,42724000.0,908000.0,42724000.0,6612000.0,26490000.0,3.3603300000000003,48224000.0,3813000.0,42724000.0,104670000.0,7516000.0,2003
912607,33312000.0,198000.0,-195000.0,-12165000.0,27123000.0,11834000.0,38619000.0,57669000.0,43280000.0,43280000.0,-57000.0,43280000.0,6189000.0,25950000.0,3.48817,46710000.0,1803000.0,43280000.0,96288000.0,14044000.0,2004
912607,31286000.0,60000.0,-1105000.0,-15698000.0,27872000.0,10869000.0,36390000.0,54212000.0,42598000.0,42598000.0,-3533000.0,42598000.0,3414000.0,66000000.0,3.42104,26491000.0,-1428000.0,42598000.0,90602000.0,10599000.0,2005
912607,29195000.0,1502000.0,-1450000.0,-22108000.0,14696000.0,27145000.0,36235000.0,66522000.0,60000000.0,60000000.0,-6410000.0,60000000.0,14499000.0,37720000.0,3.92898,35753000.0,-9289000.0,60000000.0,102757000.0,9674000.0,2006
912607,26674000.0,-92000.0,-198000.0,-27128000.0,15294000.0,24611000.0,34461000.0,61650000.0,55502000.0,55502000.0,-5020000.0,55502000.0,11380000.0,39100000.0,3.63402,24909000.0,-3479000.0,55502000.0,96111000.0,9996000.0,2007
912607,14322000.0,-225000.0,439000.0,-33910000.0,6696000.0,44561000.0,31092000.0,56506000.0,51960000.0,51960000.0,-6782000.0,51960000.0,7626000.0,33420000.0,3.40155,23366000.0,-8829000.0,51960000.0,87598000.0,18005000.0,2008
912607,9182000.0,669000.0,-2213000.0,-40495000.0,-3170000.0,32474000.0,21870000.0,53566000.0,39770000.0,39770000.0,-6585000.0,39770000.0,12352000.0,13170000.0,2.41539,29903000.0,-9764000.0,39770000.0,75436000.0,14710000.0,2009
912607,4808000.0,-1879000.0,1311000.0,-51147000.0,-4511000.0,25588000.0,11869000.0,43167000.0,32831000.0,32831000.0,-10652000.0,32831000.0,9319000.0,18300000.0,2.01598,38078000.0,-10909000.0,32831000.0,55036000.0,9563000.0,2010
912607,797000.0,1367000.0,1548000.0,-62098000.0,-8578000.0,25804000.0,10370000.0,31988000.0,20339000.0,20339000.0,-8134000.0,20339000.0,9375000.0,6290000.0,1.27807,18591000.0,-8127000.0,20339000.0,42358000.0,9221000.0,2011
912607,1491000.0,-176000.0,974000.0,-80196000.0,-1073000.0,16076000.0,9168000.0,13856000.0,10107000.0,10107000.0,-9800000.0,10107000.0,2564000.0,10910000.0,0.6423,18395000.0,-9724000.0,10107000.0,23024000.0,9055000.0,2012
912607,990000.0,-429000.0,536000.0,-85338000.0,-6881000.0,16512000.0,5761000.0,17557000.0,12865000.0,12865000.0,-5142000.0,12865000.0,7871000.0,20930000.0,0.21825,13858000.0,-4271000.0,12865000.0,23318000.0,5348000.0,2013
912607,1007000.0,-948000.0,280000.0,-89361000.0,-3455000.0,10254000.0,3043000.0,13545000.0,8966000.0,8966000.0,-4023000.0,8966000.0,4462000.0,23870000.0,0.1521,12984000.0,-3042000.0,8966000.0,16588000.0,1837000.0,2014
912728,5367000.0,0.0,60000.0,62544000.0,-23219000.0,62404000.0,30374000.0,106585000.0,90066000.0,90066000.0,19882000.0,90066000.0,28586000.0,416070000.0,2.77494,227500000.0,31658000.0,90066000.0,136959000.0,18310000.0,2003
912728,1405000.0,0.0,-24000.0,84160000.0,-52511000.0,88774000.0,27165000.0,118346000.0,102280000.0,102280000.0,21616000.0,102280000.0,53916000.0,589570000.0,3.21362,226072000.0,32737000.0,102280000.0,145511000.0,18690000.0,2004
912728,936000.0,0.0,4000.0,109975000.0,-85603000.0,123166000.0,27379000.0,147708000.0,132120000.0,132120000.0,25815000.0,132120000.0,86539000.0,966960000.0,4.09734,241517000.0,40182000.0,132120000.0,175087000.0,20290000.0,2005
912728,906000.0,0.0,-23000.0,144396000.0,-110772000.0,159422000.0,33550000.0,181003000.0,165415000.0,165415000.0,34421000.0,165415000.0,111678000.0,1140360000.0,5.10576,282197000.0,53598000.0,165415000.0,214553000.0,25657000.0,2006
912728,2379000.0,0.0,-145000.0,178502000.0,-76953000.0,136734000.0,33784000.0,178816000.0,151221000.0,151221000.0,44909000.0,151221000.0,79332000.0,881240000.0,4.8219699999999985,320934000.0,67437000.0,151221000.0,212600000.0,25964000.0,2007
912750,124679000.0,12020000.0,775000.0,111113000.0,226588000.0,125929000.0,262793000.0,518768000.0,375018000.0,375018000.0,33204000.0,375018000.0,41841000.0,2017470000.0,4.49286,287889000.0,65143000.0,375018000.0,781561000.0,90727000.0,2001
912750,133711000.0,21405000.0,-2143000.0,243462000.0,259010000.0,179557000.0,360045000.0,663205000.0,519455000.0,519455000.0,132349000.0,519455000.0,18451000.0,1562080000.0,6.09585,526642000.0,221229000.0,519455000.0,1023250000.0,141060000.0,2002
912750,428631000.0,-66673000.0,-724000.0,362416000.0,545771000.0,230604000.0,809643000.0,853728000.0,709978000.0,709978000.0,118954000.0,709978000.0,26610000.0,1601050000.0,8.04936,714052000.0,184851000.0,709978000.0,1663371000.0,165031000.0,2003
912750,720830000.0,13311000.0,177000.0,436263000.0,816137000.0,238827000.0,1162772000.0,1152981000.0,1009231000.0,1009231000.0,73847000.0,1009231000.0,48898000.0,2495130000.0,9.75466,626835000.0,167657000.0,1009231000.0,2315753000.0,295807000.0,2004
912750,646354000.0,-22820000.0,706000.0,635752000.0,631007000.0,238916000.0,1364511000.0,1368578000.0,1352200000.0,1352200000.0,199489000.0,1352200000.0,15347000.0,3511740000.0,11.83197,1016986000.0,382788000.0,1352200000.0,2733089000.0,300218000.0,2005
912750,992400000.0,80000000.0,-5000000.0,947900000.0,934100000.0,391600000.0,2310600000.0,2016900000.0,1951600000.0,1951600000.0,312000000.0,1951600000.0,58300000.0,6370650000.0,15.4097,1353000000.0,551000000.0,1951600000.0,4327500000.0,474000000.0,2006
912750,870000000.0,41000000.0,-15000000.0,1296000000.0,831000000.0,540000000.0,2703000000.0,2378000000.0,2316000000.0,2316000000.0,348000000.0,2316000000.0,39000000.0,5926490000.0,18.15893,1762000000.0,890000000.0,2316000000.0,5081000000.0,670000000.0,2007
912750,1172000000.0,17000000.0,-24000000.0,1887000000.0,1082000000.0,851000000.0,3573000000.0,3062000000.0,3000000000.0,3000000000.0,591000000.0,3000000000.0,90000000.0,6898690000.0,23.22275,1673000000.0,599000000.0,3000000000.0,6635000000.0,1123000000.0,2008
912767,176187000.0,9891000.0,10051000.0,132677000.0,153300000.0,234966000.0,320347000.0,230862000.0,107866000.0,107866000.0,33142000.0,107866000.0,22887000.0,381840000.0,2.02132,1530353000.0,65757000.0,107866000.0,551209000.0,110895000.0,2003
912767,243572000.0,9638000.0,-40780000.0,164221000.0,233078000.0,298177000.0,374440000.0,264434000.0,133619000.0,133619000.0,36637000.0,133619000.0,17534000.0,576330000.0,2.51039,1639899000.0,72111000.0,133619000.0,638874000.0,112921000.0,2004
912767,213186000.0,23476000.0,-3555000.0,200745000.0,203536000.0,334097000.0,381827000.0,305104000.0,173285000.0,173285000.0,40119000.0,173285000.0,17430000.0,777430000.0,3.24253,1898830000.0,80162000.0,173285000.0,686931000.0,143697000.0,2005
912767,207142000.0,7371000.0,-42817000.0,247427000.0,190133000.0,406483000.0,405591000.0,356769000.0,225117000.0,225117000.0,48603000.0,225117000.0,25274000.0,1015490000.0,4.16827,2453281000.0,96309000.0,225117000.0,762360000.0,183865000.0,2006
912767,209497000.0,16998000.0,-36501000.0,312878000.0,171859000.0,502178000.0,445068000.0,431852000.0,289330000.0,289330000.0,67373000.0,289330000.0,46215000.0,878830000.0,5.24068,2691522000.0,124845000.0,289330000.0,876920000.0,204151000.0,2007
912833,80532000.0,7051000.0,-5769000.0,52865000.0,77301000.0,183199000.0,126963000.0,159897000.0,122272000.0,122272000.0,8711000.0,122272000.0,3231000.0,70980000.0,7.11286,491905000.0,20395000.0,122272000.0,286860000.0,52660000.0,2001
912833,75229000.0,12719000.0,-14725000.0,60256000.0,72575000.0,198060000.0,139522000.0,168260000.0,132019000.0,132019000.0,7391000.0,132019000.0,2654000.0,263410000.0,7.62168,508364000.0,18266000.0,132019000.0,307782000.0,68805000.0,2002
912833,68200000.0,-3586000.0,-12185000.0,74173000.0,67156000.0,212172000.0,132996000.0,187813000.0,152687000.0,152687000.0,13917000.0,152687000.0,1044000.0,263160000.0,8.41986,512873000.0,28039000.0,152687000.0,320809000.0,67774000.0,2003
912833,57357000.0,8968000.0,-28244000.0,93081000.0,52635000.0,248502000.0,136423000.0,222064000.0,186399000.0,186399000.0,18908000.0,186399000.0,4722000.0,549810000.0,9.67253,530588000.0,34813000.0,186399000.0,358487000.0,80564000.0,2004
912833,128851000.0,16021000.0,-38568000.0,113171000.0,124114000.0,348726000.0,239211000.0,254047000.0,194267000.0,194267000.0,20090000.0,194267000.0,4737000.0,503620000.0,9.6506,660936000.0,39384000.0,194267000.0,493258000.0,99036000.0,2005
912833,124064000.0,-7214000.0,-27107000.0,138705000.0,118605000.0,387487000.0,237884000.0,294431000.0,234969000.0,234969000.0,22178000.0,234969000.0,5459000.0,295640000.0,11.24564,682996000.0,39817000.0,234969000.0,532315000.0,100295000.0,2006
912833,117000000.0,-27536000.0,30530000.0,115507000.0,103942000.0,331875000.0,199768000.0,275601000.0,218428000.0,218428000.0,-3022000.0,218428000.0,13058000.0,370560000.0,10.30101,692137000.0,-1458000.0,218428000.0,475369000.0,73138000.0,2007
